91	http://dx.doi.org/10.1002/adem.201700285	Wiley	2018	1	Roll Bonding;Composite;Microstructure;Texture;Mechanical Properties
92	http://dx.doi.org/10.1016/j.physb.2017.10.096	Elsevier BV	2018	1	Cuprates;Superconductivity;Pseudo-gap;ARPES;Stripes;Fermi surface
93	http://dx.doi.org/10.1103/PhysRevLett.120.025901	American Physical Society (APS)	2018	1	-
94	http://dx.doi.org/https://doi.org/10.1016/j.surfcoat.2017.03.039	Elsevier BV	2017	1	CNT;Residual stress;Stress peening;TEM;X-ray
95	http://dx.doi.org/10.1109/TNS.2017.2778882	Institute of Electrical and Electronics Engineers (IEEE)	2017	1	X-rays;irradiation temperature;infrared femtosecond laser;voids-fiber Bragg grating radiation response;Dose;dose-rate temperature;IR femtosecond laser;point-by-point gratings;radiation;voids-fiber Bragg gratings
96	http://dx.doi.org/10.1016/j.nimb.2017.11.011	Elsevier BV	2017	1	Lasers and laser optics;Femtosecond laser processing;Silica glass;Chiral media;Circular dichroism
97	http://dx.doi.org/10.1364/OME.7.003580	The Optical Society	2017	1	-
98	http://dx.doi.org/10.1364/OL.42.004103	The Optical Society	2017	1	-
99	http://dx.doi.org/10.1111/jace.14956	Wiley	2017	1	defects;microstructure;optical materials/properties;processing;silica
100	http://dx.doi.org/10.1016/j.jallcom.2017.08.090	Elsevier BV	2017	1	Amorphous materials;Crystal growth;Laser processing;Nonlinear optics
101	http://dx.doi.org/10.1016/j.jnoncrysol.2017.09.029	Elsevier BV	2017	1	Point defects;Silica glass;Luminescence;High pressure;Irradiation
102	http://dx.doi.org/10.1111/ijag.12271	Wiley	2017	1	defects;fiber materials;fictive temperature;radiation resistance;silica
103	http://dx.doi.org/10.1063/1.4973198	AIP Publishing	2017	1	-
104	http://dx.doi.org/10.1364/JOSAB.34.000160	The Optical Society	2017	1	-
105	http://dx.doi.org/10.1080/02670844.2017.1380359	Informa UK Limited	2017	1	Al alloy;thin-walled component;shot peening;deformation;shape stability
106	http://dx.doi.org/10.1038/s41598-017-02113-4	Springer Science and Business Media LLC	2017	1	-
107	http://dx.doi.org/10.1103/PhysRevMaterials.1.074410	American Physical Society (APS)	2017	1	-
108	http://dx.doi.org/10.1021/acs.inorgchem.7b00914	American Chemical Society (ACS)	2017	1	-
109	http://dx.doi.org/10.1063/1.4990608	AIP Publishing	2017	1	-
110	http://dx.doi.org/10.1103/PhysRevB.95.224429	American Physical Society (APS)	2017	1	Impurities;Magnetism;Spinon;dimensional spin chains;Inelastic neutron scattering;Neutron diffraction
111	http://dx.doi.org/10.1021/acs.inorgchem.6b02593	American Chemical Society (ACS)	2017	1	-
112	http://dx.doi.org/https://doi.org/10.1103/PhysRevB.96.115135	American Physical Society (APS)	2017	1	-
113	http://dx.doi.org/10.5006/2408	NACE International	2017	1	composites;electrochemical impedance spectroscopy;electrodeposition;localized corrosion;passivation;x-ray diffraction
114	http://dx.doi.org/10.1002/sia.6252	Wiley	2017	1	double perovskite;electronic properties;first‐principles;magnetic properties;thin films
115	http://dx.doi.org/10.1680/jemmr.16.00117	Thomas Telford Ltd.	2017	1	diffraction;metals;scanning electron microscopy
116	http://dx.doi.org/10.1016/j.scriptamat.2017.04.014	Elsevier BV	2017	1	ODS alloys;Mechanical alloying;Nanoparticles;High Resolution TEM;Phase relaxation
117	http://dx.doi.org/http://nopr.niscair.res.in/handle/123456789/42623		2017	0	-
118	http://dx.doi.org/10.1016/j.matchemphys.2017.08.063	Elsevier BV	2017	1	Stored energy;Severe plastic deformation;Neutron diffraction;EBSD;Texture
119	http://dx.doi.org/10.1016/j.actamat.2017.09.007	Elsevier BV	2017	1	Residual stress;Copper;Nucleation and growth;Thin film;HiPIMS
120	http://dx.doi.org/10.1103/PhysRevX.7.041028	American Physical Society (APS)	2017	1	-
121	http://dx.doi.org/10.1016/j.surfcoat.2017.10.049	Elsevier BV	2017	1	Electrodeposition;Ni-Ti-CeO2 composite coating;Ti microparticles;CeO2 nanoparticle;Microstructure:Corrosion
122	http://dx.doi.org/10.1016/j.matchar.2017.09.041	Elsevier BV	2017	1	Structure transformation;Face centered cubic Ti;Magnetron sputtering;Epitaxial film
123	http://dx.doi.org/10.1016/j.msea.2017.09.098	Elsevier BV	2017	1	Residual stress;Strain hardening effect;Microstructure;Thermal stability;Modified Williamson-Hall:Ni-Al bronze
124	http://dx.doi.org/10.1016/j.ceramint.2017.06.043	Elsevier BV	2017	1	Thermal barrier coatings;Ba2REAlO5;Surface reaction;V2O5;Hot corrosion
125	http://dx.doi.org/10.1016/j.jeurceramsoc.2017.04.065	Elsevier BV	2017	1	Thermal barrier coating;Defect model;Phase structure;Thermo-physical properties
126	http://dx.doi.org/10.1002/adem.201700279	Wiley	2017	1	pearlitic steel;heavily drawn wire;crystallographic texture;texture gradient;X‐ray diffraction;EBSD
127	http://dx.doi.org/10.1103/PhysRevB.96.115135	American Physical Society (APS)	2017	1	-
128	http://dx.doi.org/10.1103/PhysRevB.96.075437	American Physical Society (APS)	2017	1	Band gap;Chemical bonding;Lattice dynamics;Nanowires;Fourier transform infrared spectroscopy;Raman spectroscopy
129	http://dx.doi.org/10.1007/s10971-017-4403-2	Springer Science and Business Media LLC	2017	1	ZnO;Aminobenzoic acid;Nanoparticles;Polyol method;Oriented attachment;HTREM
130	http://dx.doi.org/10.1088/1361-6501/aa7fe1	IOP Publishing	2017	1	-
131	http://dx.doi.org/doi:10.18576/ijtfst/060303	Natural Sciences Publishing	2017	1	-
